user,action,label,valid,pad,source_trial,sample_id,y,cv_fold,split
user_10,0,E,83,256,user_10/action_0/user_10_action_0,user_10/action_0/user_10_action_0/segment_31,4,1,test
user_10,0,G,74,256,user_10/action_0/user_10_action_0,user_10/action_0/user_10_action_0/segment_35,5,1,test
user_10,0,C,57,256,user_10/action_0/user_10_action_0,user_10/action_0/user_10_action_0/segment_39,2,1,test
user_10,0,I,48,256,user_10/action_0/user_10_action_0,user_10/action_0/user_10_action_0/segment_41,7,1,test
user_10,0,D,68,256,user_10/action_0/user_10_action_0,user_10/action_0/user_10_action_0/segment_42,3,1,test
user_10,0,H,76,256,user_10/action_0/user_10_action_0,user_10/action_0/user_10_action_0/segment_43,6,1,test
user_10,0,A,72,256,user_10/action_0/user_10_action_0,user_10/action_0/user_10_action_0/segment_46,0,1,test
user_10,0,K,65,256,user_10/action_0/user_10_action_0,user_10/action_0/user_10_action_0/segment_48,9,1,test
user_11,0,J,110,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_23,8,4,train
user_11,0,B,237,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_24,1,4,train
user_11,0,X,135,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_25,11,4,train
user_11,0,E,247,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_26,4,4,train
user_11,0,G,195,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_30,5,4,train
user_11,0,C,71,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_34,2,4,train
user_11,0,I,57,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_36,7,4,train
user_11,0,D,132,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_37,3,4,train
user_11,0,H,142,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_38,6,4,train
user_11,0,A,148,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_41,0,4,train
user_11,0,K,121,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_43,9,4,train
user_11,0,L,70,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_71,10,4,train
user_11,0,G,158,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_72,5,4,train
user_11,0,K,115,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_73,9,4,train
user_11,0,J,76,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_76,8,4,train
user_11,0,A,125,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_77,0,4,train
user_11,0,H,149,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_82,6,4,train
user_11,0,D,108,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_85,3,4,train
user_11,0,E,162,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_89,4,4,train
user_11,0,X,100,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_91,11,4,train
user_11,0,I,54,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_92,7,4,train
user_11,0,B,136,256,user_11/action_0/user_11_action_0,user_11/action_0/user_11_action_0/segment_94,1,4,train
user_12,0,J,95,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_26,8,1,test
user_12,0,B,144,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_27,1,1,test
user_12,0,X,133,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_28,11,1,test
user_12,0,E,191,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_29,4,1,test
user_12,0,G,164,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_33,5,1,test
user_12,0,C,109,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_37,2,1,test
user_12,0,I,76,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_39,7,1,test
user_12,0,D,137,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_40,3,1,test
user_12,0,H,151,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_41,6,1,test
user_12,0,A,163,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_44,0,1,test
user_12,0,K,167,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_46,9,1,test
user_12,0,A,125,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_75,0,1,test
user_12,0,K,127,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_77,9,1,test
user_12,0,L,94,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_83,10,1,test
user_12,0,J,71,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_84,8,1,test
user_12,0,C,82,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_85,2,1,test
user_12,0,I,65,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_86,7,1,test
user_12,0,E,150,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_87,4,1,test
user_12,0,D,111,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_89,3,1,test
user_12,0,G,133,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_93,5,1,test
user_12,0,H,124,256,user_12/action_0/user_12_action_0,user_12/action_0/user_12_action_0/segment_94,6,1,test
user_13,0,J,81,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_24,8,2,val
user_13,0,B,156,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_25,1,2,val
user_13,0,X,104,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_26,11,2,val
user_13,0,E,168,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_27,4,2,val
user_13,0,G,127,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_31,5,2,val
user_13,0,C,93,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_35,2,2,val
user_13,0,I,92,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_37,7,2,val
user_13,0,D,116,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_38,3,2,val
user_13,0,H,115,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_39,6,2,val
user_13,0,A,115,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_42,0,2,val
user_13,0,K,124,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_44,9,2,val
user_13,0,A,106,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_71,0,2,val
user_13,0,K,103,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_73,9,2,val
user_13,0,L,74,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_79,10,2,val
user_13,0,J,76,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_80,8,2,val
user_13,0,C,66,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_81,2,2,val
user_13,0,I,84,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_82,7,2,val
user_13,0,E,108,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_83,4,2,val
user_13,0,D,95,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_85,3,2,val
user_13,0,G,111,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_89,5,2,val
user_13,0,H,100,256,user_13/action_0/user_13_action_0,user_13/action_0/user_13_action_0/segment_90,6,2,val
user_14,0,J,76,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_27,8,3,train
user_14,0,B,121,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_28,1,3,train
user_14,0,X,94,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_29,11,3,train
user_14,0,E,140,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_30,4,3,train
user_14,0,G,97,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_34,5,3,train
user_14,0,C,65,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_38,2,3,train
user_14,0,I,53,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_40,7,3,train
user_14,0,D,92,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_41,3,3,train
user_14,0,H,115,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_42,6,3,train
user_14,0,A,119,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_45,0,3,train
user_14,0,K,134,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_47,9,3,train
user_14,0,A,108,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_75,0,3,train
user_14,0,K,101,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_77,9,3,train
user_14,0,L,67,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_83,10,3,train
user_14,0,J,88,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_84,8,3,train
user_14,0,C,56,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_85,2,3,train
user_14,0,I,50,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_86,7,3,train
user_14,0,E,134,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_87,4,3,train
user_14,0,D,95,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_89,3,3,train
user_14,0,G,78,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_92,5,3,train
user_14,0,H,90,256,user_14/action_0/user_14_action_0,user_14/action_0/user_14_action_0/segment_93,6,3,train
user_15,0,L,80,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_24,10,0,train
user_15,0,J,87,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_27,8,0,train
user_15,0,B,152,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_28,1,0,train
user_15,0,X,97,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_29,11,0,train
user_15,0,E,153,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_30,4,0,train
user_15,0,G,135,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_34,5,0,train
user_15,0,C,74,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_38,2,0,train
user_15,0,I,57,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_40,7,0,train
user_15,0,D,118,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_41,3,0,train
user_15,0,H,134,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_42,6,0,train
user_15,0,A,142,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_45,0,0,train
user_15,0,K,117,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_47,9,0,train
user_15,0,A,134,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_74,0,0,train
user_15,0,K,128,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_76,9,0,train
user_15,0,L,76,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_82,10,0,train
user_15,0,J,85,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_83,8,0,train
user_15,0,C,92,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_84,2,0,train
user_15,0,I,67,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_85,7,0,train
user_15,0,E,164,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_86,4,0,train
user_15,0,D,128,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_88,3,0,train
user_15,0,G,129,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_92,5,0,train
user_15,0,H,125,256,user_15/action_0/user_15_action_0,user_15/action_0/user_15_action_0/segment_93,6,0,train
user_16,0,J,65,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_26,8,3,train
user_16,0,B,92,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_27,1,3,train
user_16,0,X,69,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_28,11,3,train
user_16,0,E,84,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_29,4,3,train
user_16,0,G,83,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_33,5,3,train
user_16,0,C,54,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_37,2,3,train
user_16,0,I,56,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_39,7,3,train
user_16,0,H,86,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_40,6,3,train
user_16,0,A,87,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_43,0,3,train
user_16,0,K,97,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_45,9,3,train
user_16,0,K,82,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_70,9,3,train
user_16,0,B,91,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_72,1,3,train
user_16,0,E,85,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_75,4,3,train
user_16,0,L,49,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_77,10,3,train
user_16,0,J,63,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_78,8,3,train
user_16,0,G,74,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_79,5,3,train
user_16,0,D,78,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_80,3,3,train
user_16,0,C,64,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_84,2,3,train
user_16,0,I,68,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_86,7,3,train
user_16,0,H,94,256,user_16/action_0/user_16_action_0,user_16/action_0/user_16_action_0/segment_89,6,3,train
user_18,0,J,53,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_27,8,0,train
user_18,0,B,101,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_28,1,0,train
user_18,0,X,88,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_29,11,0,train
user_18,0,E,166,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_30,4,0,train
user_18,0,G,114,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_34,5,0,train
user_18,0,C,77,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_38,2,0,train
user_18,0,D,102,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_40,3,0,train
user_18,0,H,144,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_41,6,0,train
user_18,0,K,131,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_45,9,0,train
user_18,0,J,79,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_69,8,0,train
user_18,0,D,99,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_71,3,0,train
user_18,0,X,112,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_75,11,0,train
user_18,0,A,117,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_81,0,0,train
user_18,0,C,81,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_82,2,0,train
user_18,0,G,120,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_85,5,0,train
user_18,0,B,135,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_86,1,0,train
user_18,0,L,85,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_87,10,0,train
user_18,0,K,122,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_88,9,0,train
user_18,0,H,143,256,user_18/action_0/user_18_action_0,user_18/action_0/user_18_action_0/segment_89,6,0,train
user_19,0,L,70,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_25,10,4,train
user_19,0,J,67,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_28,8,4,train
user_19,0,B,135,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_29,1,4,train
user_19,0,X,88,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_30,11,4,train
user_19,0,E,128,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_31,4,4,train
user_19,0,G,116,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_35,5,4,train
user_19,0,C,74,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_39,2,4,train
user_19,0,I,122,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_41,7,4,train
user_19,0,D,101,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_42,3,4,train
user_19,0,H,116,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_43,6,4,train
user_19,0,A,142,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_46,0,4,train
user_19,0,K,99,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_48,9,4,train
user_19,0,A,91,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_75,0,4,train
user_19,0,K,95,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_77,9,4,train
user_19,0,L,61,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_83,10,4,train
user_19,0,J,60,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_84,8,4,train
user_19,0,C,58,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_85,2,4,train
user_19,0,I,87,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_86,7,4,train
user_19,0,E,95,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_87,4,4,train
user_19,0,D,91,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_89,3,4,train
user_19,0,G,104,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_93,5,4,train
user_19,0,H,87,256,user_19/action_0/user_19_action_0,user_19/action_0/user_19_action_0/segment_94,6,4,train
user_20,0,J,83,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_24,8,0,train
user_20,0,B,107,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_25,1,0,train
user_20,0,X,79,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_26,11,0,train
user_20,0,E,129,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_27,4,0,train
user_20,0,G,117,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_31,5,0,train
user_20,0,C,67,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_35,2,0,train
user_20,0,I,52,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_37,7,0,train
user_20,0,D,101,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_38,3,0,train
user_20,0,H,118,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_39,6,0,train
user_20,0,A,117,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_42,0,0,train
user_20,0,K,110,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_44,9,0,train
user_20,0,D,115,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_67,3,0,train
user_20,0,K,136,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_69,9,0,train
user_20,0,B,143,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_70,1,0,train
user_20,0,L,97,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_71,10,0,train
user_20,0,H,127,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_78,6,0,train
user_20,0,X,116,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_79,11,0,train
user_20,0,J,81,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_80,8,0,train
user_20,0,C,70,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_81,2,0,train
user_20,0,G,105,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_85,5,0,train
user_20,0,E,139,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_86,4,0,train
user_20,0,I,47,256,user_20/action_0/user_20_action_0,user_20/action_0/user_20_action_0/segment_88,7,0,train
user_1,1,B,100,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_0,1,0,train
user_1,1,X,70,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_1,11,0,train
user_1,1,E,105,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_2,4,0,train
user_1,1,G,102,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_6,5,0,train
user_1,1,C,69,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_10,2,0,train
user_1,1,I,99,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_12,7,0,train
user_1,1,D,87,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_13,3,0,train
user_1,1,H,94,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_14,6,0,train
user_1,1,A,93,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_17,0,0,train
user_1,1,K,93,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_19,9,0,train
user_1,1,H,84,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_42,6,0,train
user_1,1,E,104,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_45,4,0,train
user_1,1,D,75,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_47,3,0,train
user_1,1,J,74,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_49,8,0,train
user_1,1,I,46,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_50,7,0,train
user_1,1,B,96,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_51,1,0,train
user_1,1,X,72,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_54,11,0,train
user_1,1,K,92,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_56,9,0,train
user_1,1,C,64,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_59,2,0,train
user_1,1,L,62,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_61,10,0,train
user_1,1,X,71,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_85,11,0,train
user_1,1,A,86,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_91,0,0,train
user_1,1,C,62,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_92,2,0,train
user_1,1,G,101,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_95,5,0,train
user_1,1,B,98,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_96,1,0,train
user_1,1,L,60,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_97,10,0,train
user_1,1,K,90,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_98,9,0,train
user_1,1,H,93,256,user_1/action_1/user_1_action_1,user_1/action_1/user_1_action_1/segment_99,6,0,train
user_2,1,J,79,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_25,8,1,test
user_2,1,B,112,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_26,1,1,test
user_2,1,X,81,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_27,11,1,test
user_2,1,E,127,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_28,4,1,test
user_2,1,G,135,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_32,5,1,test
user_2,1,C,75,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_36,2,1,test
user_2,1,I,102,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_38,7,1,test
user_2,1,D,97,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_39,3,1,test
user_2,1,H,104,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_40,6,1,test
user_2,1,A,91,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_43,0,1,test
user_2,1,K,103,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_45,9,1,test
user_2,1,A,100,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_73,0,1,test
user_2,1,K,91,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_75,9,1,test
user_2,1,L,69,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_81,10,1,test
user_2,1,J,80,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_82,8,1,test
user_2,1,C,74,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_83,2,1,test
user_2,1,I,95,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_84,7,1,test
user_2,1,E,118,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_85,4,1,test
user_2,1,D,81,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_87,3,1,test
user_2,1,G,101,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_91,5,1,test
user_2,1,H,96,256,user_2/action_1/user_2_action_1,user_2/action_1/user_2_action_1/segment_92,6,1,test
user_3,1,J,67,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_25,8,3,train
user_3,1,B,122,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_26,1,3,train
user_3,1,X,81,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_27,11,3,train
user_3,1,E,121,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_28,4,3,train
user_3,1,G,119,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_32,5,3,train
user_3,1,C,75,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_36,2,3,train
