segment_index,user,action,dataset_id,label_index,label,label_timestamp_us,next_label_timestamp_us,start_sample_index,stop_sample_index_exclusive,first_sample_timestamp_us,last_sample_timestamp_us,sample_count,gravity_removal_method,gravity_low_pass_cutoff_hz,gravity_madgwick_beta,is_last_label,segment_end_source,ring_source_path,label_source_path
116,user_17,0,4,16,c,1720394635897435.0,1720394637295200.0,3896,4070,1720394635900661.0,1720394637273890.0,174,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
117,user_17,0,4,17,s,1720394637295200.0,1720394638931336.0,4070,4259,1720394637310395.0,1720394638920918.0,189,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
118,user_17,0,4,18,f,1720394638931336.0,1720394640936834.0,4259,4514,1720394638934721.0,1720394640931043.0,255,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
119,user_17,0,4,19,g,1720394640936834.0,1720394643058051.0,4514,4783,1720394640949672.0,1720394643057968.0,269,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
120,user_17,0,4,20,b,1720394643058051.0,1720394644811612.0,4783,4995,1720394643058051.0,1720394644800694.0,212,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
121,user_17,0,4,21,l,1720394644811612.0,1720394646554529.0,4995,5213,1720394644818748.0,1720394646551315.0,218,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
122,user_17,0,4,22,k,1720394646554529.0,1720394648316954.0,5213,5435,1720394646582311.0,1720394648314895.0,222,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
123,user_17,0,4,23,h,1720394648316954.0,1720394649835796.0,5435,5623,1720394648344765.0,1720394649785446.0,188,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
124,user_17,0,4,24,v,1720394649835796.0,1720394651277687.0,5623,5806,1720394649840688.0,1720394651252436.0,183,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
125,user_17,0,4,25,t,1720394651277687.0,,5806,6012,1720394651298215.0,1720394652951821.0,206,low-pass,0.2,0.1,True,ring_recording_end,data/user_17/0/4_ring_0.bin,data/user_17/0/4_timestamp.txt
126,user_17,0,5,0,Y,1720394680910936.0,1720394682721795.0,70,259,1720394680914572.0,1720394682675638.0,189,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
127,user_17,0,5,1,I,1720394682721795.0,1720394683871213.0,259,367,1720394682721795.0,1720394683844981.0,108,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
128,user_17,0,5,2,E,1720394683871213.0,1720394685702571.0,367,564,1720394683873750.0,1720394685670922.0,197,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
129,user_17,0,5,3,J,1720394685702571.0,1720394687622018.0,564,768,1720394685710746.0,1720394687621019.0,204,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
130,user_17,0,5,4,Z,1720394687622018.0,1720394689407877.0,768,996,1720394687633677.0,1720394689397454.0,228,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
131,user_17,0,5,5,D,1720394689407877.0,1720394691101614.0,996,1211,1720394689430534.0,1720394691100452.0,215,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
132,user_17,0,5,6,O,1720394691101614.0,1720394692757056.0,1211,1422,1720394691132076.0,1720394692754419.0,211,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
133,user_17,0,5,7,W,1720394692757056.0,1720394694421016.0,1422,1623,1720394692800425.0,1720394694389511.0,201,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
134,user_17,0,5,8,Q,1720394694421016.0,1720394696182135.0,1623,1847,1720394694430338.0,1720394696176733.0,224,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
135,user_17,0,5,9,X,1720394696182135.0,1720394697655311.0,1847,2026,1720394696212501.0,1720394697641138.0,179,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
136,user_17,0,5,10,M,1720394697655311.0,1720394700170597.0,2026,2350,1720394697658012.0,1720394700153478.0,324,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
137,user_17,0,5,11,U,1720394700170597.0,1720394701775478.0,2350,2555,1720394700184767.0,1720394701746590.0,205,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
138,user_17,0,5,12,N,1720394701775478.0,1720394703605296.0,2555,2784,1720394701778145.0,1720394703572487.0,229,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
139,user_17,0,5,13,P,1720394703605296.0,1720394705302479.0,2784,2995,1720394703618229.0,1720394705273150.0,211,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
140,user_17,0,5,14,R,1720394705302479.0,1720394707590983.0,2995,3278,1720394705321098.0,1720394707588687.0,283,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
141,user_17,0,5,15,A,1720394707590983.0,1720394709707979.0,3278,3533,1720394707631233.0,1720394709665506.0,255,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
142,user_17,0,5,16,C,1720394709707979.0,1720394711320715.0,3533,3741,1720394709711263.0,1720394711294032.0,208,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
143,user_17,0,5,17,S,1720394711320715.0,1720394712822231.0,3741,3927,1720394711321812.0,1720394712821044.0,186,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
144,user_17,0,5,18,F,1720394712822231.0,1720394714852133.0,3927,4182,1720394712842390.0,1720394714849987.0,255,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
145,user_17,0,5,19,G,1720394714852133.0,1720394716866682.0,4182,4418,1720394714894470.0,1720394716849145.0,236,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
146,user_17,0,5,20,B,1720394716866682.0,1720394718794893.0,4418,4663,1720394716881820.0,1720394718777056.0,245,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
147,user_17,0,5,21,L,1720394718794893.0,1720394720371332.0,4663,4866,1720394718812160.0,1720394720350138.0,203,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
148,user_17,0,5,22,K,1720394720371332.0,1720394722290008.0,4866,5106,1720394720381987.0,1720394722279277.0,240,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
149,user_17,0,5,23,H,1720394722290008.0,1720394724215944.0,5106,5342,1720394722311407.0,1720394724182849.0,236,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
150,user_17,0,5,24,V,1720394724215944.0,1720394725561939.0,5342,5507,1720394724231288.0,1720394725555401.0,165,low-pass,0.2,0.1,False,next_label_timestamp,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
151,user_17,0,5,25,T,1720394725561939.0,,5507,5685,1720394725570774.0,1720394726958197.0,178,low-pass,0.2,0.1,True,ring_recording_end,data/user_17/0/5_ring_0.bin,data/user_17/0/5_timestamp.txt
